screenName,id,text,created,favoriteCount,retweetCount
OrangeLineAlert,688883245396656128,#OrangeLine experiencing moderate delays due to disabled train approaching Green northbound #mbta,2016-01-18T00:38:59Z,0,0
OrangeLineAlert,688380661317668865,#OrangeLine service is temporarily suspended at Tufts Medical Center due to police action. All trains will bypass Tufts in both dir... #mbta,2016-01-16T15:21:53Z,0,0
OrangeLineAlert,688378519299174400,#OrangeLine experiencing minor delays due to police action at Tufts Medical Center. #mbta,2016-01-16T15:13:23Z,0,0
OrangeLineAlert,688217846661255168,#OrangeLine experiencing minor delays due to medical emergency #mbta,2016-01-16T04:34:55Z,0,0
OrangeLineAlert,687997404449234945,#OrangeLine experiencing minor southbound delays due to a disabled train at North Station. #mbta,2016-01-15T13:58:58Z,0,0
OrangeLineAlert,687798423555305472,#OrangeLine experiencing minor southbound delays due to disabled train #mbta,2016-01-15T00:48:17Z,0,0
OrangeLineAlert,687699177577562112,#OrangeLine experiencing minor northbound delays due to a police action. #mbta,2016-01-14T18:13:55Z,0,0
OrangeLineAlert,687501558507003904,#OrangeLine experiencing minor delays due to disabled train at Chinatown #mbta,2016-01-14T05:08:39Z,0,0
OrangeLineAlert,687344949239611392,#OrangeLine experiencing minor northbound delays due to a disabled train at Haymarket Station. #mbta,2016-01-13T18:46:20Z,0,0
OrangeLineAlert,687117097596534784,#OrangeLine experiencing minor delays due to a disabled train at Malden Center #mbta,2016-01-13T03:40:56Z,0,0
OrangeLineAlert,687039710984847360,#OrangeLine experiencing minor southbound delays due to earlier police action at Downtown Crossing #mbta,2016-01-12T22:33:26Z,0,0
OrangeLineAlert,686997752090365952,#OrangeLine experiencing moderate delays due to a disabled train at Ruggles #mbta,2016-01-12T19:46:42Z,0,0
OrangeLineAlert,686682845671219200,#OrangeLine experiencing minor delays due to a signal problem at Wellington #mbta,2016-01-11T22:55:23Z,0,0
OrangeLineAlert,686635040730644481,#OrangeLine experiencing minor northbound delays from Back Bay to Oak Grove due to a disabled train #mbta,2016-01-11T19:45:25Z,0,0
OrangeLineAlert,685961240162758661,#OrangeLine experiencing moderate southbound delays #mbta,2016-01-09T23:07:58Z,0,0
OrangeLineAlert,685584864297533441,#OrangeLine experiencing minor delays due to a disabled train at Oak Grove #mbta,2016-01-08T22:12:23Z,0,1
OrangeLineAlert,685475864256081921,#OrangeLine experiencing minor southbound delays due to an earlier police action at Massachusetts Avenue Station. #mbta,2016-01-08T14:59:16Z,0,0
OrangeLineAlert,684870864534384640,#OrangeLine experiencing moderate delays due to a disabled train at Chinatown. #mbta,2016-01-06T22:55:13Z,0,0
OrangeLineAlert,684212472191053824,#OrangeLine experiencing minor northbound delays due to an earlier disabled train #mbta,2016-01-05T03:19:00Z,0,0
