screenName,id,text,created,favoriteCount,retweetCount
BlueLineAlerts,640922612516945920,#BlueLine experiencing minor delays due to a signal problem. #mbta,2015-09-07T16:20:33Z,0,0
BlueLineAlerts,640862258336301056,#BlueLine experiencing minor westbound delays due to a signal problem at State Station. #mbta,2015-09-07T12:20:43Z,0,1
BlueLineAlerts,640241999950544896,#BlueLine experiencing minor delays due to a disabled train. #mbta,2015-09-05T19:16:02Z,0,0
BlueLineAlerts,639895413970108416,#BlueLine experiencing minor westbound delays between Suffolk Downs and Aquarium. #mbta,2015-09-04T20:18:50Z,0,0
BlueLineAlerts,639378633291886596,#BlueLine experiencing moderate westbound delays due to a police action. #mbta,2015-09-03T10:05:19Z,0,0
BlueLineAlerts,638307833688272897,#BlueLine experiencing minor westbound delays due to a disabled train at Aquarium Station. #mbta,2015-08-31T11:10:21Z,0,0
BlueLineAlerts,636610409936646144,#BlueLine experiencing moderate delays due to a police action at Beachmont #mbta,2015-08-26T18:45:24Z,0,0
BlueLineAlerts,633409646783414273,#BlueLine experiencing minor delays due to a disabled train at Aquarium #mbta,2015-08-17T22:46:42Z,0,0
BlueLineAlerts,632253735465521152,#BlueLine experiencing moderate delays due to a signal problem. #mbta,2015-08-14T18:13:31Z,0,0
BlueLineAlerts,632238369699962881,#BlueLine experiencing minor delays due to disabled train at Maverick. #mbta,2015-08-14T17:12:28Z,0,0
BlueLineAlerts,631890556008984576,#BlueLine experiencing severe delays due to a switch problem. #mbta,2015-08-13T18:10:23Z,0,0
BlueLineAlerts,631073068958511104,#BlueLine experiencing minor delays due to a medical emergency at Aquarium Station #mbta,2015-08-11T12:01:59Z,0,0
BlueLineAlerts,630901512814899200,#BlueLine experiencing minor westbound delays due to police action #mbta,2015-08-11T00:40:16Z,0,0
BlueLineAlerts,629295369453748225,#BlueLine experiencing moderate delays due to a signal problem. #mbta,2015-08-06T14:18:02Z,0,0
BlueLineAlerts,628553105563648000,#BlueLine experiencing minor eastbound delays due to signal problem at Wood Island Station. #mbta,2015-08-04T13:08:32Z,0,1
BlueLineAlerts,628280560616669184,#BlueLine experiencing moderate delays due to a disabled train at State #mbta,2015-08-03T19:05:33Z,0,0
BlueLineAlerts,627815762871328768,#BlueLine experiencing moderate delays due to a disabled train. #mbta,2015-08-02T12:18:36Z,0,0
BlueLineAlerts,626873328041631746,#BlueLine experiencing moderate delays due to police action at Suffolk. #mbta,2015-07-30T21:53:42Z,0,0
BlueLineAlerts,625352499256537088,#BlueLine experiencing minor delays due to a switch problem. #mbta,2015-07-26T17:10:28Z,0,0
BlueLineAlerts,624335340283785216,Shuttle buses replacing #BlueLine service between Airport and Bowdoin stations due to police action. Please expect severe delays as... #mbta,2015-07-23T21:48:39Z,0,0
BlueLineAlerts,624332446004285440,#BlueLine experiencing severe delays due to police action. #mbta,2015-07-23T21:37:09Z,0,0
BlueLineAlerts,623586514291793920,#BlueLine experiencing minor delays due to a disabled train at Maverick #mbta,2015-07-21T20:13:05Z,0,0
BlueLineAlerts,621978806442696704,#BlueLine experiencing minor eastbound delays due to disabled train at State Street station. #mbta,2015-07-17T09:44:37Z,0,0
BlueLineAlerts,615968288586235904,#BlueLine experiencing moderate delays due to police action #mbta,2015-06-30T19:40:58Z,0,0
BlueLineAlerts,615902706855710720,#BlueLine experiencing minor delays due to a signal problem at Orient Heights Station. #mbta,2015-06-30T15:20:22Z,0,0
BlueLineAlerts,615146442106236928,#BlueLine experiencing minor delays due to a disabled train #mbta,2015-06-28T13:15:15Z,0,0
BlueLineAlerts,613684364434653184,#BlueLine experiencing minor delays due to a disabled train at Airport Station. #mbta,2015-06-24T12:25:28Z,0,0
BlueLineAlerts,611201364853694464,#BlueLine experiencing minor delays due to signal problems #mbta,2015-06-17T15:58:55Z,0,0
BlueLineAlerts,610853011066384384,Buses replacing #BlueLine service between Wonderland and Orient Heights Stations on July 11-12 from start to end of service. #mbta,2015-06-16T16:54:41Z,0,0
BlueLineAlerts,610242888996397056,#BlueLine experiencing minor delays due to police action #mbta,2015-06-15T00:30:17Z,0,0
BlueLineAlerts,609383715605712897,"Effective Saturday night on June 27, 2015, last subways will depart downtown stations at approximately 2 a.m. on Friday and Saturda... #mbta",2015-06-12T15:36:14Z,0,0
